,curv_mean,curv_median,length
0,3.3686680438634697,2.5547467780526425,3.187361129049182
1,0.8664184056377714,0.8615256734490004,4.68478768997123
2,0.9154416677249669,0.957126415060555,2.8106842400208607
3,0.7325462452440806,0.7434670324513787,2.4057821020693506
4,0.7251917473666785,0.732850974975646,1.4885271337445696
5,0.831559149121601,0.8300214811946651,1.611328475706856
6,0.8049180580293123,0.8070597441941585,1.5369775325556496
7,0.8950556368351469,0.8866368872630812,3.310843030331958
8,0.73367787031494,0.721932895260534,3.70032810198351
